,id,length,cols,label,earliest_entry,latest_entry,timestamp_density,median_trip_distance,average_trip_distance
quarterly_simulation_4417.csv,4417,96089,428,private,2007-06-30 20:18:59,2009-06-29 08:53:50,655.970527323627,4535.5,17008.347282948158
quarterly_simulation_4432.csv,4432,81823,428,private,2007-06-30 15:55:07,2009-06-30 09:47:58,771.6248976449165,998.5,4562.568068622026
quarterly_simulation_446.csv,446,105030,428,private,2007-06-30 22:46:14,2009-06-30 19:41:36,601.2391507188422,3065.0,12020.03823420761
quarterly_simulation_454.csv,454,106456,428,private,2007-06-30 22:36:53,2009-06-30 20:33:51,593.2169628766815,5834.0,24661.499173006945
quarterly_simulation_463.csv,463,78087,428,private,2007-06-30 19:02:11,2009-06-30 22:36:46,808.995658688386,2821.0,5193.645267791636
quarterly_simulation_467.csv,467,83930,428,private,2007-06-30 16:07:14,2009-06-29 16:42:50,751.5143810318123,4102.0,11451.525791070655
quarterly_simulation_471.csv,471,81719,428,private,2007-06-30 10:31:15,2009-06-30 16:36:38,773.1512622523526,5197.0,8018.45713124746
quarterly_simulation_472.csv,472,80971,428,private,2007-06-30 15:16:43,2009-06-24 16:39:01,773.6811327512319,5447.5,14190.80064935065
quarterly_simulation_4766.csv,4766,76082,428,private,2007-06-22 16:19:51,2009-06-30 18:57:13,839.352948134907,5832.0,10037.462630085147
quarterly_simulation_4854.csv,4854,107798,428,commercial,2007-07-10 07:21:29,2009-06-30 18:46:16,578.266739642665,9243.0,13774.312218823106
quarterly_simulation_487.csv,487,80859,428,private,2007-06-30 21:34:48,2009-06-30 14:49:09,780.7995770415167,5869.0,9110.362910798121
quarterly_simulation_4890.csv,4890,98380,428,private,2007-06-30 17:44:07,2009-06-30 21:38:43,642.1277597072576,1436.5,8071.736462093862
quarterly_simulation_490.csv,490,166039,428,commercial,2007-06-30 15:21:30,2009-06-30 12:08:19,380.3161847517752,1028.0,61355.16260162602
quarterly_simulation_4901.csv,4901,81287,428,private,2007-06-29 16:53:55,2009-06-30 22:03:36,778.27630494421,2205.0,9164.046950629236
quarterly_simulation_492.csv,492,87122,428,commercial,2007-06-30 23:24:48,2009-06-30 10:34:58,724.4154404168867,393.0,1700.6978342627415
quarterly_simulation_495.csv,495,93848,428,private,2007-06-28 12:29:02,2009-06-30 23:25:53,675.247943483079,7316.0,13603.943628185907
quarterly_simulation_4971.csv,4971,87090,428,private,2007-06-29 16:36:52,2009-06-30 17:31:44,726.2438856355494,7473.5,16389.63832599119
quarterly_simulation_5006.csv,5006,86995,428,private,2007-06-24 18:49:15,2009-06-30 17:56:29,731.9303293292718,6100.0,17287.32189239332
quarterly_simulation_5041.csv,5041,93994,428,private,2007-06-30 23:23:02,2009-06-30 06:31:57,671.2997957316425,2010.0,10135.163445867287
quarterly_simulation_507.csv,507,110962,428,commercial,2007-06-30 09:58:43,2009-06-30 09:34:12,569.1768893855555,736.0,3259.730453838541
quarterly_simulation_5166.csv,5166,80625,428,private,2007-06-30 16:43:33,2009-06-30 16:54:54,783.3695255813954,2164.0,5283.982701264138
quarterly_simulation_525.csv,525,94061,428,commercial,2007-06-30 08:51:07,2009-06-30 19:50:27,671.8883809442808,5393.5,7908.440134278254
quarterly_simulation_5271.csv,5271,81283,428,private,2007-06-30 22:09:32,2009-06-30 16:03:57,776.7527404254272,2806.0,7908.527700278995
quarterly_simulation_5296.csv,5296,90530,428,private,2007-06-25 11:58:58,2009-06-29 17:24:52,701.6858058102287,1599.0,10523.128368588816
quarterly_simulation_536.csv,536,78363,428,private,2007-06-30 21:13:03,2009-06-30 20:34:49,805.9444253027576,2901.0,10620.041638225255
quarterly_simulation_5431.csv,5431,121349,428,private,2007-06-30 14:37:57,2009-06-19 20:42:49,512.8209956406728,18397.0,48215.515420063806
quarterly_simulation_5437.csv,5437,85190,428,private,2007-06-30 21:53:11,2009-06-25 18:06:05,736.1566263645968,3468.0,16120.65922330097
quarterly_simulation_544.csv,544,80830,428,private,2007-06-29 14:18:30,2009-06-29 15:59:54,781.4570580230113,5173.0,8583.401528776978
quarterly_simulation_5496.csv,5496,81455,428,private,2007-06-29 07:56:09,2009-06-26 07:43:19,772.1890737216868,2440.0,17479.45643793369
quarterly_simulation_5511.csv,5511,80132,428,private,2007-06-30 19:06:43,2009-06-08 18:52:04,764.4538761044276,2798.5,9150.376064735945
quarterly_simulation_5552.csv,5552,82306,428,private,2007-06-30 04:59:40,2009-06-30 20:43:11,768.0488785750736,3239.0,7532.683739255014
quarterly_simulation_557.csv,557,80256,428,private,2007-06-30 16:27:09,2009-06-30 15:16:17,786.9108727073366,1900.5,8289.848384030418
quarterly_simulation_5602.csv,5602,107187,428,private,2007-06-26 21:53:00,2009-06-30 22:16:04,592.4767369177232,2692.5,10916.324359816152
quarterly_simulation_562.csv,562,93652,428,private,2007-06-30 21:50:49,2009-06-30 21:48:23,674.3988916413958,3970.0,7826.921395840677
quarterly_simulation_5687.csv,5687,85232,428,private,2007-06-30 14:57:20,2009-06-30 13:55:53,740.9760770602591,5816.0,10009.196779964223
quarterly_simulation_571.csv,571,85946,428,private,2007-06-30 16:21:47,2009-06-30 17:37:39,734.9201242640728,2921.0,4721.283167915738
quarterly_simulation_5769.csv,5769,98120,428,private,2007-06-30 21:52:09,2009-06-30 18:20:22,643.5605788830004,4828.0,16264.067901234568
quarterly_simulation_5792.csv,5792,106528,428,private,2007-06-30 10:40:26,2009-06-30 14:46:05,593.0216750525683,7543.0,15710.861548143486
quarterly_simulation_5821.csv,5821,110312,428,private,2007-06-30 21:43:33,2009-06-30 21:09:46,572.5257451591849,6149.0,15116.79371849554
quarterly_simulation_5842.csv,5842,107237,428,private,2007-06-30 23:37:53,2009-06-30 18:48:46,588.8031183266969,4583.5,9835.866094795
quarterly_simulation_5864.csv,5864,92261,428,private,2007-06-30 20:04:44,2009-06-28 21:25:47,682.7487128906039,8730.5,17023.112452830188
quarterly_simulation_588.csv,588,80004,428,private,2007-06-30 17:49:24,2009-06-09 08:03:47,766.330420978951,2609.5,7506.321173104435
quarterly_simulation_5891.csv,5891,95023,428,private,2007-06-29 14:34:17,2009-06-30 16:01:21,665.6353409174621,3653.0,14089.640449438202
quarterly_simulation_5902.csv,5902,86785,428,private,2007-06-30 11:21:27,2009-06-30 18:32:50,728.0612548251426,2990.0,8053.871260683761
quarterly_simulation_5908.csv,5908,74964,428,private,2007-06-30 19:35:58,2009-06-13 12:03:13,822.5678592391014,3675.5,9380.403662420382
quarterly_simulation_5909.csv,5909,92893,428,private,2007-06-30 21:52:47,2009-06-30 16:56:01,679.7178151206226,7388.0,18083.414343786295
quarterly_simulation_593.csv,593,81657,428,private,2007-06-30 12:47:56,2009-06-30 09:09:42,773.3082283209033,3127.0,6813.633538127937
quarterly_simulation_5931.csv,5931,89423,428,private,2007-06-27 10:04:15,2009-06-30 23:45:55,709.745199780817,6892.0,20624.344176285413
quarterly_simulation_5934.csv,5934,83342,428,private,2007-06-30 22:17:43,2009-06-30 18:48:32,757.6802332557414,7023.0,11647.102453723634
quarterly_simulation_594.csv,594,71598,428,private,2007-06-30 18:53:11,2009-03-31 07:06:04,771.7252157881505,3358.0,4060.6682242990655
quarterly_simulation_5978.csv,5978,97818,428,private,2007-06-30 08:48:35,2009-06-30 19:04:27,646.0573411846491,4220.0,21555.054861899356
quarterly_simulation_5979.csv,5979,85453,428,private,2007-06-30 22:02:15,2009-06-27 14:06:22,735.7425953448094,6630.0,29607.54134029591
quarterly_simulation_598.csv,598,83455,428,private,2007-06-30 21:51:34,2009-06-30 15:32:43,756.5295668324246,2430.0,8509.568259385665
quarterly_simulation_5988.csv,5988,86727,428,private,2007-06-29 16:30:21,2009-06-30 21:47:01,729.4692425657523,3608.0,10499.502495840266
quarterly_simulation_6186.csv,6186,96557,428,private,2007-06-30 18:28:02,2009-06-30 18:32:39,654.108920119722,5877.0,8471.123649906891
quarterly_simulation_6194.csv,6194,85032,428,private,2007-06-30 20:41:55,2009-06-29 18:06:44,741.6369602032177,9860.0,14384.215461346634
quarterly_simulation_6217.csv,6217,90552,428,private,2007-06-29 14:23:06,2009-06-30 16:23:53,698.5208609417793,4673.0,11206.345982804625
quarterly_simulation_6228.csv,6228,95783,428,private,2007-06-30 16:09:29,2009-06-30 18:21:13,659.4764728605285,3551.5,10969.417579799905
quarterly_simulation_624.csv,624,78971,428,private,2007-06-30 17:56:54,2009-06-30 23:24:34,800.0183105190513,6403.0,13408.778827977316
quarterly_simulation_6355.csv,6355,81489,428,private,2007-06-10 15:24:34,2009-06-30 19:50:45,796.4596080452576,3867.5,12963.82656023222
quarterly_simulation_6370.csv,6370,87543,428,private,2007-06-30 22:29:59,2009-06-30 17:46:21,721.261357275853,5301.0,7292.779394508331
quarterly_simulation_6419.csv,6419,94418,428,private,2007-06-07 09:57:29,2009-06-28 22:37:57,688.6248278929866,4480.0,17441.7542074364
quarterly_simulation_6427.csv,6427,86059,428,private,2007-06-30 17:23:40,2009-06-30 18:33:35,733.9496740608188,5565.0,13816.004086636698
quarterly_simulation_6483.csv,6483,95865,428,private,2007-06-30 18:15:19,2009-06-21 20:07:58,650.7947634694623,14782.0,35075.225
quarterly_simulation_6491.csv,6491,81704,428,private,2007-06-28 18:34:25,2009-06-27 23:09:07,772.1668094585333,3890.5,20153.697986577183
quarterly_simulation_6507.csv,6507,82836,428,private,2007-06-30 18:40:59,2009-06-30 18:46:27,762.4579772079773,4177.0,16239.477437325906
quarterly_simulation_6524.csv,6524,77532,428,private,2007-06-29 09:26:55,2009-06-29 15:02:22,814.8727235206109,4129.0,35176.60262008734
quarterly_simulation_6545.csv,6545,86030,428,private,2007-06-29 22:13:34,2009-06-30 17:23:23,734.9468208764384,7227.0,16232.96590483327
quarterly_simulation_6553.csv,6553,97844,428,private,2007-07-26 14:59:45,2009-06-30 17:19:10,622.6276521810229,34258.0,51565.69225251076
quarterly_simulation_6649.csv,6649,90834,428,private,2007-06-30 17:32:58,2009-06-30 17:34:58,695.3260012770548,3189.0,10576.637770897833
quarterly_simulation_6824.csv,6824,84042,428,private,2007-06-30 17:42:40,2009-06-30 18:23:48,751.5409914090574,4275.5,14937.81204569055
quarterly_simulation_683.csv,683,91521,428,private,2007-06-30 16:54:46,2009-06-30 09:40:19,689.8159657346401,5176.0,12138.702496328928
quarterly_simulation_6860.csv,6860,91433,428,private,2007-06-30 14:32:32,2009-06-30 17:32:07,690.8875679459276,3024.0,10997.752150537635
quarterly_simulation_6866.csv,6866,91625,428,private,2007-06-30 15:48:15,2009-06-29 10:43:44,688.1793615279672,2559.0,6041.055269237604
quarterly_simulation_6882.csv,6882,84598,428,private,2007-06-29 17:22:55,2009-06-18 06:16:07,734.8686375564434,2559.0,5800.335928809789
quarterly_simulation_689.csv,689,89973,428,private,2007-06-30 18:37:16,2009-06-30 15:17:43,701.8426750247296,3356.0,5722.644951140065
quarterly_simulation_690.csv,690,81452,428,private,2007-06-30 21:31:40,2009-06-30 17:23:58,775.233732750577,4073.0,6484.893116568662
quarterly_simulation_691.csv,691,92908,428,private,2007-06-30 21:14:50,2009-06-30 17:02:37,679.6322921599863,3416.5,11416.2071197411
quarterly_simulation_6934.csv,6934,80324,428,private,2007-06-26 20:45:31,2009-05-22 08:40:15,748.1170384940989,5362.5,24835.092334494773
quarterly_simulation_6949.csv,6949,108694,428,private,2007-06-30 20:09:34,2009-06-30 19:24:42,581.044344674039,5864.5,14953.348894348894
quarterly_simulation_696.csv,696,83833,428,private,2007-06-30 10:15:47,2009-06-30 14:14:57,753.5648610928871,2102.0,6672.199830172658
quarterly_simulation_6996.csv,6996,94699,428,private,2007-06-30 15:11:20,2009-06-30 18:31:04,667.0672763175958,3308.5,17360.976274787536
quarterly_simulation_6999.csv,6999,79413,428,private,2007-06-29 14:21:22,2009-06-29 16:14:49,795.4078677294649,3589.0,26190.379533678755
quarterly_simulation_7002.csv,7002,79665,428,private,2007-06-30 21:56:07,2009-06-28 15:57:27,790.363559907111,10712.0,18559.949008498585
quarterly_simulation_7042.csv,7042,151186,428,commercial,2007-06-30 17:33:26,2009-06-30 17:13:27,417.74962628814836,16027.5,29849.31344262295
quarterly_simulation_7047.csv,7047,94710,428,private,2007-06-28 06:20:00,2009-06-30 10:55:19,668.8662126491395,6436.0,18229.015982564477
quarterly_simulation_7053.csv,7053,79829,428,private,2007-06-24 16:47:57,2009-06-30 14:13:09,797.5577171203447,5372.0,9616.040214477212
quarterly_simulation_7099.csv,7099,83753,428,private,2007-06-30 21:18:13,2009-06-27 09:03:53,750.4906928707031,1635.0,3865.4624465703237
quarterly_simulation_7100.csv,7100,122937,428,private,2007-06-30 16:43:01,2009-06-30 17:51:12,513.7803102402044,7246.0,28388.715357458077
quarterly_simulation_7105.csv,7105,96115,428,private,2007-06-30 17:32:45,2009-06-30 18:29:01,657.1556052645269,3196.0,8301.991847322586
quarterly_simulation_7108.csv,7108,84847,428,private,2007-06-30 21:57:11,2009-06-15 07:13:16,728.4822562966281,3053.0,13438.012414897878
quarterly_simulation_7110.csv,7110,95580,428,private,2007-06-30 18:46:13,2009-06-30 17:19:03,660.7448943293576,4827.5,11424.147429906541
quarterly_simulation_724.csv,724,89799,428,private,2007-06-29 15:26:46,2009-06-30 13:37:04,704.221784206951,2004.0,8162.235175372193
quarterly_simulation_7260.csv,7260,85173,428,private,2007-06-20 12:03:20,2009-06-30 17:35:25,751.916980733331,4912.0,14218.643143143143
quarterly_simulation_7307.csv,7307,87116,428,private,2007-06-29 17:59:59,2009-06-30 18:09:18,725.9901740208458,4240.0,6876.730095142714
quarterly_simulation_7308.csv,7308,112139,428,commercial,2007-06-30 22:48:45,2009-06-30 17:51:57,563.0625117042242,6186.0,11311.945048891337
quarterly_simulation_7309.csv,7309,94846,428,private,2007-06-30 11:09:33,2009-06-30 16:47:00,666.1216498323598,3172.5,7103.486278993792
quarterly_simulation_7349.csv,7349,88391,428,private,2007-06-29 17:18:25,2009-06-30 20:06:28,715.6336957382539,8332.0,22297.638525564806
quarterly_simulation_7350.csv,7350,92452,428,private,2007-06-30 10:41:58,2009-06-29 19:46:54,682.5690953143253,3663.0,18522.699753896635
quarterly_simulation_7353.csv,7353,91014,428,private,2007-06-28 15:16:05,2009-06-30 09:06:57,695.6060276440987,9050.0,50158.21808510638
quarterly_simulation_7359.csv,7359,74196,428,private,2007-06-29 07:37:13,2009-06-29 15:42:16,851.6358024691358,3097.5,4928.400137741047
quarterly_simulation_7365.csv,7365,90398,428,private,2007-06-26 18:36:33,2009-06-30 17:49:22,702.4677094625987,4788.0,5431.447168059424
quarterly_simulation_7368.csv,7368,96616,428,private,2007-06-30 23:56:24,2009-06-29 22:25:48,652.7571002732467,16224.5,16021.068087625814
quarterly_simulation_7371.csv,7371,89513,428,private,2007-06-30 22:22:42,2009-06-30 18:55:12,705.4437679443209,3930.0,7132.7901161646
quarterly_simulation_7376.csv,7376,107276,428,commercial,2007-06-30 22:00:59,2009-06-30 09:23:17,588.3308382117156,8602.5,13499.385112670854
quarterly_simulation_7380.csv,7380,102474,428,private,2007-06-29 07:10:04,2009-06-30 18:41:10,617.5865292659602,5853.0,20390.54737839545
quarterly_simulation_7428.csv,7428,97702,428,commercial,2007-06-29 17:06:07,2009-06-30 15:19:45,647.2636281754724,2199.0,5680.0797802772695
quarterly_simulation_7434.csv,7434,150679,428,commercial,2007-06-30 23:28:23,2009-06-30 14:59:12,418.95649692392436,13435.0,37650.04477296727
quarterly_simulation_7444.csv,7444,186076,428,commercial,2007-06-30 08:39:18,2009-06-30 23:32:57,339.71259592854534,18333.5,63057.86274509804
quarterly_simulation_7447.csv,7447,103902,428,commercial,2007-06-29 10:01:53,2009-06-30 15:43:26,608.9014648418703,4245.5,13531.417569193742
quarterly_simulation_7452.csv,7452,71940,428,private,2007-06-29 18:27:28,2009-06-29 14:40:24,877.7443425076452,20869.0,30676.892473118278
quarterly_simulation_7491.csv,7491,139109,428,commercial,2007-06-29 13:26:12,2009-06-30 18:31:39,454.7754279018611,3134.0,27723.603520997614
quarterly_simulation_7497.csv,7497,102555,428,commercial,2007-06-29 10:45:56,2009-06-30 10:00:37,616.6732485008044,8983.0,13170.44007120253
quarterly_simulation_7499.csv,7499,85945,428,private,2007-06-30 18:58:36,2009-06-11 12:01:38,715.4792716272034,5315.0,14221.34107579462
quarterly_simulation_7507.csv,7507,91327,428,commercial,2007-06-30 13:59:24,2009-06-30 15:18:37,691.6157215281352,7415.0,13395.981244138793
quarterly_simulation_7515.csv,7515,136328,428,commercial,2007-06-30 05:49:15,2009-06-30 17:32:53,463.5970820374391,44939.0,54507.31688107115
quarterly_simulation_7516.csv,7516,98566,428,commercial,2007-06-30 07:09:31,2009-06-30 16:24:09,641.1136395917456,27755.0,38830.140749846345
quarterly_simulation_7518.csv,7518,143250,428,commercial,2007-06-30 10:01:32,2009-06-30 20:06:19,441.1552879581152,22947.5,61406.86887072808
quarterly_simulation_752.csv,752,81828,428,private,2007-06-29 07:00:23,2009-06-30 21:23:47,773.5430537224422,3137.0,5888.784672665219
quarterly_simulation_7522.csv,7522,103897,428,commercial,2007-06-30 09:33:29,2009-06-30 10:19:33,607.9276109993551,1005.0,2312.0626702997274
quarterly_simulation_7525.csv,7525,103126,428,commercial,2007-06-29 17:36:04,2009-06-30 16:04:45,613.2290305063708,12186.0,13940.217979315832
quarterly_simulation_7527.csv,7527,106005,428,commercial,2007-06-29 13:17:19,2009-06-30 18:38:35,596.8099334937032,9552.0,24509.61111111111
quarterly_simulation_7530.csv,7530,173023,428,commercial,2007-06-30 08:52:24,2009-06-29 12:30:59,364.6080058720517,34250.0,70215.20497538222
quarterly_simulation_7533.csv,7533,90547,428,private,2007-06-30 19:54:21,2009-06-28 13:03:54,695.3439871006218,2816.0,7744.6522975929975
quarterly_simulation_7535.csv,7535,85818,428,private,2007-06-29 17:49:35,2009-06-30 21:20:23,737.1189377519868,3670.0,12166.839856230032
quarterly_simulation_7541.csv,7541,109702,428,private,2007-06-30 10:32:50,2009-06-25 15:38:47,571.9630179942025,7853.5,21252.891238670694
quarterly_simulation_7543.csv,7543,102050,428,private,2007-06-30 08:36:48,2009-06-30 20:50:32,619.3328368446839,2246.5,10119.48168789809
quarterly_simulation_7546.csv,7546,104622,428,private,2007-06-30 22:37:56,2009-06-30 21:38:18,603.6516793790981,4998.0,10750.341094295693
quarterly_simulation_7564.csv,7564,158043,428,commercial,2007-06-30 09:11:48,2009-06-30 13:36:57,399.7298266927355,37676.0,67825.66607233825
quarterly_simulation_7566.csv,7566,128992,428,commercial,2007-06-29 14:14:03,2009-06-30 17:19:03,490.38666739022574,18071.0,68716.61516952114
quarterly_simulation_7569.csv,7569,103994,428,commercial,2007-06-30 08:27:52,2009-06-30 08:52:22,607.342712079543,8718.0,32330.19978594363
quarterly_simulation_7573.csv,7573,87800,428,private,2007-06-28 20:52:25,2009-06-30 22:02:39,721.3652505694761,12120.0,14129.830081300814
quarterly_simulation_7574.csv,7574,94229,428,private,2007-06-30 21:43:38,2009-06-30 22:26:58,670.2934553056915,2643.0,5815.69192776663
quarterly_simulation_7578.csv,7578,95813,428,commercial,2007-06-29 15:23:45,2009-06-29 15:46:52,659.2024255581184,12511.0,26906.022055763628
quarterly_simulation_7580.csv,7580,101304,428,commercial,2007-06-29 16:12:42,2009-06-30 15:54:40,624.2977177604043,9507.5,18596.917573872473
quarterly_simulation_7606.csv,7606,79644,428,private,2007-06-30 10:25:21,2009-06-25 19:56:27,788.0184948018683,2212.0,5171.677902621723
quarterly_simulation_7648.csv,7648,95892,428,private,2007-06-30 20:01:18,2009-06-30 23:57:18,658.7972093605306,5061.0,16332.050382653062
quarterly_simulation_7713.csv,7713,89044,428,private,2007-06-30 21:00:55,2009-06-30 21:31:16,709.3242217330758,5140.0,7339.368983957219
quarterly_simulation_7740.csv,7740,94486,428,private,2007-06-30 12:04:16,2009-06-26 10:45:19,664.7408822471054,4309.0,11997.6
quarterly_simulation_7756.csv,7756,79611,428,private,2007-06-29 14:07:05,2009-04-29 08:14:41,726.876072402055,19194.5,28394.07628294036
quarterly_simulation_7762.csv,7762,138192,428,commercial,2007-06-30 03:07:42,2009-06-30 15:44:55,457.36562897996987,14641.0,26733.898255311797
quarterly_simulation_7773.csv,7773,96672,428,commercial,2007-06-30 13:06:35,2009-06-30 13:53:01,653.360755958292,12074.0,27599.81004294681
quarterly_simulation_7779.csv,7779,106266,428,private,2007-06-29 20:01:18,2009-06-30 17:38:45,595.0828016486929,16214.5,51200.986175115206
quarterly_simulation_7786.csv,7786,105416,428,commercial,2007-06-29 09:31:32,2009-06-29 11:14:47,599.2012882294907,11730.0,18126.069183922045
quarterly_simulation_7788.csv,7788,79062,428,private,2007-06-29 01:19:46,2009-06-30 17:37:32,800.689079456629,9930.5,21340.12799263352
quarterly_simulation_7799.csv,7799,80864,428,private,2007-06-30 13:05:48,2009-06-26 13:42:45,776.8051172338742,21709.0,37661.833992094864
quarterly_simulation_7804.csv,7804,137662,428,commercial,2007-06-29 19:07:36,2009-06-30 14:10:14,459.2945184582528,13350.0,33039.625578831314
quarterly_simulation_7809.csv,7809,129095,428,commercial,2007-06-30 18:00:56,2009-06-30 16:53:06,489.2147178434486,12115.0,23550.550893834366
quarterly_simulation_7817.csv,7817,129933,428,commercial,2007-06-30 17:51:06,2009-06-30 13:58:34,485.9810979504822,8603.0,26994.662549717395
quarterly_simulation_7819.csv,7819,142202,428,commercial,2007-06-29 15:24:41,2009-06-26 15:51:48,442.3365775446196,10758.0,34301.41082733028
quarterly_simulation_782.csv,782,90850,428,private,2007-06-29 18:04:53,2009-06-30 22:33:18,696.3292460099065,4973.0,9444.26166126216
quarterly_simulation_7900.csv,7900,98776,428,private,2007-06-30 23:55:41,2009-06-30 18:03:31,639.19908682271,3104.0,7265.429414505358
quarterly_simulation_7902.csv,7902,93767,428,private,2007-06-30 22:02:45,2009-06-30 18:16:57,673.4308125459917,2116.5,10651.104033448106
quarterly_simulation_7912.csv,7912,88876,428,private,2007-06-29 22:38:42,2009-06-30 20:36:54,711.5292092353392,2739.5,4999.598426637394
quarterly_simulation_7922.csv,7922,124289,428,private,2007-06-29 10:09:24,2009-06-30 18:32:45,509.0984479720651,5646.0,34249.55568345324
quarterly_simulation_7957.csv,7957,101117,428,private,2007-06-30 16:20:28,2009-06-26 08:54:13,620.9301798906217,13454.0,25472.428571428572
quarterly_simulation_7964.csv,7964,78744,428,private,2007-06-09 16:03:21,2009-06-19 17:38:46,813.1263842324495,2498.5,31509.758620689656
quarterly_simulation_7965.csv,7965,100680,428,private,2007-06-29 17:18:42,2009-06-30 17:27:06,628.1881406436233,4206.0,10681.884538698569
quarterly_simulation_7984.csv,7984,88689,428,private,2007-06-30 20:32:01,2009-06-30 23:30:54,712.2632118977551,3413.0,19212.809058157487
quarterly_simulation_7992.csv,7992,83214,428,private,2007-06-30 13:50:58,2009-06-30 11:26:04,758.8897060590766,6809.0,7237.613478691774
quarterly_simulation_80.csv,80,85107,428,private,2007-06-28 17:09:02,2009-06-30 10:58:33,743.879222625636,6251.5,15298.90644171779
quarterly_simulation_802.csv,802,87606,428,private,2007-06-30 10:18:15,2009-06-30 16:51:04,721.2140036070589,5547.0,13788.20360219264
quarterly_simulation_8042.csv,8042,106106,428,private,2007-06-25 08:57:42,2009-06-29 05:31:37,598.3806099560817,774.0,11359.943677130044
quarterly_simulation_8069.csv,8069,84462,428,private,2007-06-30 09:50:00,2009-06-30 19:36:36,748.1967748810116,3231.0,7292.810371279534
quarterly_simulation_8081.csv,8081,101683,428,private,2007-06-30 12:01:04,2009-06-30 16:08:25,621.2845510065596,9833.0,15821.613516896121
quarterly_simulation_8108.csv,8108,83563,428,private,2007-06-30 23:03:47,2009-06-30 07:09:58,755.1409595155751,2624.5,9185.848926380368
quarterly_simulation_8175.csv,8175,119737,428,private,2007-06-30 16:52:31,2009-06-30 10:02:52,527.2745266709538,17440.0,21410.610874200425
quarterly_simulation_8180.csv,8180,106180,428,private,2007-06-24 06:55:37,2009-06-30 22:33:36,600.2386701827086,3810.0,11932.799138395261
quarterly_simulation_8183.csv,8183,108605,428,private,2007-06-30 18:38:59,2009-06-30 18:43:50,581.5482896735878,6569.5,10367.630214541121
quarterly_simulation_8194.csv,8194,85700,428,private,2007-06-30 11:00:47,2009-06-30 15:57:42,737.188658109685,3596.0,7198.95266894557
quarterly_simulation_8207.csv,8207,91675,428,private,2007-06-30 22:23:03,2009-06-18 14:37:25,677.3283774202346,4774.0,13822.048834278514
quarterly_simulation_8213.csv,8213,87425,428,private,2007-06-30 23:22:22,2009-06-30 19:01:23,722.2556362596512,3072.5,5072.856051467632
quarterly_simulation_8214.csv,8214,101444,428,private,2007-06-30 08:57:51,2009-06-30 16:10:52,622.8511296873152,10680.5,32210.441260744985
quarterly_simulation_8218.csv,8218,96613,428,private,2007-06-30 10:59:44,2009-06-30 17:03:59,653.9520664920869,2401.0,5274.562466343565
quarterly_simulation_8219.csv,8219,78215,428,private,2007-06-29 13:48:50,2009-06-30 18:33:22,808.8287668605766,4928.5,19711.101616628177
quarterly_simulation_8223.csv,8223,93439,428,private,2007-06-30 18:20:21,2009-06-20 09:47:37,666.3621721122871,5826.0,12641.226589290425
quarterly_simulation_8224.csv,8224,109975,428,commercial,2007-06-29 15:33:36,2009-06-30 11:37:00,574.9605637644919,7268.0,12999.210543285508
quarterly_simulation_8227.csv,8227,87967,428,private,2007-06-30 09:37:24,2009-06-30 09:39:42,717.9850853160845,6340.0,11602.630916914928
quarterly_simulation_8228.csv,8228,77682,428,private,2007-06-30 19:17:55,2009-06-30 22:05:46,813.1767462217759,2322.0,5714.341640235614
quarterly_simulation_8229.csv,8229,84304,428,private,2007-06-29 18:56:25,2009-06-28 16:23:00,748.0429161131144,4786.0,20808.603723404256
quarterly_simulation_8240.csv,8240,80403,428,private,2007-06-30 06:19:54,2009-06-30 18:59:34,786.0973595512605,2343.0,7902.0309076682315
quarterly_simulation_8253.csv,8253,117917,428,commercial,2007-06-30 15:46:34,2009-06-30 20:40:34,535.7738578830872,3405.0,7435.12465505757
quarterly_simulation_8257.csv,8257,85591,428,private,2007-06-30 21:59:12,2009-06-28 10:32:50,735.4098678599386,4962.5,23084.360221674877
quarterly_simulation_8258.csv,8258,91034,428,private,2007-06-30 22:11:11,2009-06-30 20:58:00,693.7434145484104,1623.5,7416.909187129551
quarterly_simulation_8262.csv,8262,100225,428,private,2007-06-30 19:12:11,2009-06-30 18:17:42,630.1351958094288,15856.5,22583.29906542056
quarterly_simulation_8271.csv,8271,90908,428,private,2007-06-30 22:05:18,2009-06-27 06:27:00,691.2866194394333,2550.5,10097.99126059322
quarterly_simulation_8274.csv,8274,78955,428,private,2007-06-30 10:43:11,2009-05-31 10:05:44,767.0731682604015,4749.5,11087.290129611167
quarterly_simulation_8279.csv,8279,86159,428,private,2007-06-30 13:50:07,2009-06-27 13:39:27,730.0357826808574,4901.0,8388.300455235205
quarterly_simulation_8281.csv,8281,98934,428,private,2007-07-01 00:00:22,2009-06-30 22:06:38,638.3217498534376,5376.0,15967.595911509381
quarterly_simulation_8282.csv,8282,137342,428,commercial,2007-06-30 13:12:16,2009-06-30 13:36:15,459.8739132967337,4335.5,19403.809551208284
quarterly_simulation_8291.csv,8291,76314,428,private,2007-06-17 18:52:41,2009-06-29 08:35:43,840.7188851324789,3452.0,9987.754516471838
quarterly_simulation_8292.csv,8292,83586,428,private,2007-06-29 16:26:58,2009-06-29 14:18:20,755.5196324743378,2336.0,8098.916305435145
quarterly_simulation_8295.csv,8295,81908,428,private,2007-06-30 19:09:25,2009-06-30 10:42:49,770.7225057381453,4723.0,7584.555511965476
quarterly_simulation_8296.csv,8296,88370,428,private,2007-06-30 18:03:47,2009-06-30 20:04:55,714.7939459092452,3152.0,7947.684708355228
